CustomerID,ItemID,Quantity,PurchaseDate,ItemName,ItemCategory,ItemSubcategory,UnitPrice,TotalPrice,PreferredItem,CustomerSegment,EmployeeID
Cust0218,Item0008,1,2023-11-28,Hair Treatment (Deep Conditioning),Service,Treatment,97.99,97.99,Highlights,Regular,Emp07
Cust0077,Item0025,1,2023-01-31,Conditioner (Moisturizing),Product,Conditioner,17.51,17.51,Dry Shampoo,Occasional,
Cust0085,Item0039,2,2023-08-13,Toner,Product,Skincare,17.58,35.16,Hair Spray,Occasional,
Cust0064,Item0010,1,2023-12-25,Hair Styling (Updo),Service,Styling,141.26,141.26,Waxing (Bikini),Regular,Emp03
Cust0207,Item0037,3,2023-09-10,Moisturizer,Product,Skincare,69.93,209.79000000000002,Sunscreen,Regular,
Cust0225,Item0002,1,2023-08-10,Haircut (Men's),Service,Haircut,60.94,60.94,Haircut (Women's),New,Emp06
Cust0377,Item0009,1,2023-01-14,Hair Treatment (Keratin),Service,Treatment,49.18,49.18,Hair Extensions (Installation),Occasional,Emp05
Cust0047,Item0019,1,2023-10-28,Waxing (Legs),Service,Waxing,55.15,55.15,Relaxer,New,Emp03
Cust0487,Item0009,1,2023-10-23,Hair Treatment (Keratin),Service,Treatment,90.31,90.31,Hair Styling (Blowout),Regular,Emp10
Cust0021,Item0026,2,2023-09-23,Conditioner (Color-Safe),Product,Conditioner,28.4,56.8,Hair Mask,Regular,
Cust0334,Item0009,1,2023-04-03,Hair Treatment (Keratin),Service,Treatment,60.19,60.19,Makeup Application,Occasional,Emp03
Cust0300,Item0016,1,2023-02-16,Makeup Application,Service,Makeup,78.73,78.73,Hair Treatment (Deep Conditioning),Occasional,Emp07
Cust0241,Item0011,1,2023-06-14,Hair Styling (Blowout),Service,Styling,75.96,75.96,Relaxer,New,Emp05
Cust0344,Item0006,1,2023-06-18,Highlights,Service,Coloring,121.01,121.01,Perm,Regular,Emp06
Cust0211,Item0010,1,2023-12-06,Hair Styling (Updo),Service,Styling,57.8,57.8,Hair Coloring (Full),New,Emp07
Cust0484,Item0018,1,2023-01-19,Waxing (Eyebrows),Service,Waxing,51.01,51.01,Haircut (Women's),New,Emp04
Cust0233,Item0009,1,2023-06-15,Hair Treatment (Keratin),Service,Treatment,95.2,95.2,Waxing (Legs),Regular,Emp04
Cust0060,Item0033,3,2023-01-01,Heat Protectant Spray,Product,Styling Products,24.44,73.32000000000001,Moisturizer,Occasional,
Cust0337,Item0035,2,2023-01-28,Makeup Remover,Product,Makeup,44.61,89.22,Makeup Remover,New,
Cust0097,Item0020,1,2023-09-13,Waxing (Bikini),Service,Waxing,34.5,34.5,Waxing (Eyebrows),Occasional,Emp10
Cust0321,Item0002,1,2023-04-15,Haircut (Men's),Service,Haircut,46.59,46.59,Perm,Regular,Emp02
Cust0137,Item0010,1,2023-08-13,Hair Styling (Updo),Service,Styling,99.13,99.13,Hair Treatment (Keratin),New,Emp08
Cust0451,Item0004,1,2023-01-15,Hair Coloring (Full),Service,Coloring,64.09,64.09,Highlights,New,Emp03
Cust0499,Item0008,1,2023-12-30,Hair Treatment (Deep Conditioning),Service,Treatment,61.54,61.54,Waxing (Bikini),Regular,Emp10
Cust0082,Item0001,1,2023-10-10,Haircut (Women's),Service,Haircut,77.18,77.18,Hair Extensions (Installation),Regular,Emp10
Cust0209,Item0004,1,2023-08-25,Hair Coloring (Full),Service,Coloring,167.52,167.52,Waxing (Eyebrows),Occasional,Emp05
Cust0485,Item0005,1,2023-09-13,Hair Coloring (Roots),Service,Coloring,195.07,195.07,Makeup Application,Occasional,Emp01
Cust0478,Item0037,3,2023-05-20,Moisturizer,Product,Skincare,25.58,76.74,Styling Mousse,New,
Cust0213,Item0036,1,2023-08-22,Face Wash,Product,Skincare,42.85,42.85,Heat Protectant Spray,Regular,
Cust0283,Item0007,1,2023-11-03,Balayage,Service,Coloring,145.21,145.21,Hair Styling (Blowout),Occasional,Emp04
Cust0261,Item0025,1,2023-05-22,Conditioner (Moisturizing),Product,Conditioner,22.75,22.75,Conditioner (Volume),Occasional,
Cust0396,Item0034,2,2023-09-17,Texturizing Spray,Product,Styling Products,22.28,44.56,Moisturizer,Regular,
Cust0137,Item0030,3,2023-06-02,Styling Gel,Product,Styling,41.29,123.87,Shampoo (Volume),New,
Cust0429,Item0016,1,2023-03-18,Makeup Application,Service,Makeup,68.07,68.07,Relaxer,New,Emp07
Cust0229,Item0012,1,2023-06-20,Perm,Service,Styling,84.49,84.49,Highlights,Occasional,Emp10
Cust0283,Item0033,2,2023-06-14,Heat Protectant Spray,Product,Styling Products,26.44,52.88,Styling Mousse,Occasional,
Cust0446,Item0008,1,2023-10-20,Hair Treatment (Deep Conditioning),Service,Treatment,39.16,39.16,Highlights,Regular,Emp05
Cust0197,Item0014,1,2023-01-23,Hair Extensions (Installation),Service,Styling,109.69,109.69,Hair Treatment (Deep Conditioning),New,Emp09
Cust0163,Item0033,2,2023-12-06,Heat Protectant Spray,Product,Styling Products,38.11,76.22,Hair Mask,Regular,
Cust0406,Item0025,2,2023-01-19,Conditioner (Moisturizing),Product,Conditioner,20.1,40.2,Moisturizer,Occasional,
Cust0065,Item0019,1,2023-06-19,Waxing (Legs),Service,Waxing,24.46,24.46,Balayage,New,Emp02
Cust0446,Item0015,1,2023-02-21,Hair Extensions (Removal),Service,Styling,51.92,51.92,Highlights,Regular,Emp02
Cust0270,Item0021,3,2023-03-15,Shampoo (Volume),Product,Shampoo,28.98,86.94,Face Wash,Regular,
Cust0210,Item0025,1,2023-08-29,Conditioner (Moisturizing),Product,Conditioner,28.11,28.11,Conditioner (Moisturizing),Regular,
Cust0401,Item0031,3,2023-12-21,Styling Mousse,Product,Styling,23.88,71.64,Moisturizer,Occasional,
Cust0204,Item0011,1,2023-12-12,Hair Styling (Blowout),Service,Styling,141.79,141.79,Haircut (Children's),Regular,Emp03
Cust0440,Item0011,1,2023-11-17,Hair Styling (Blowout),Service,Styling,41.01,41.01,Hair Extensions (Removal),Occasional,Emp07
Cust0368,Item0036,3,2023-01-19,Face Wash,Product,Skincare,66.26,198.78000000000003,Conditioner (Moisturizing),Occasional,
Cust0317,Item0010,1,2023-04-27,Hair Styling (Updo),Service,Styling,86.8,86.8,Hair Coloring (Roots),Occasional,Emp07
Cust0383,Item0004,1,2023-11-21,Hair Coloring (Full),Service,Coloring,179.78,179.78,Hair Styling (Blowout),Regular,Emp05
Cust0361,Item0035,1,2023-12-22,Makeup Remover,Product,Makeup,14.74,14.74,Hair Spray,Occasional,
Cust0154,Item0022,2,2023-01-29,Shampoo (Moisturizing),Product,Shampoo,14.56,29.12,Makeup Remover,Regular,
Cust0151,Item0014,1,2023-03-16,Hair Extensions (Installation),Service,Styling,59.91,59.91,Haircut (Children's),Occasional,Emp10
Cust0126,Item0019,1,2023-12-16,Waxing (Legs),Service,Waxing,48.1,48.1,Hair Extensions (Removal),Regular,Emp08
Cust0406,Item0006,1,2023-02-10,Highlights,Service,Coloring,123.27,123.27,Waxing (Eyebrows),Occasional,Emp02
Cust0313,Item0028,2,2023-10-26,Hair Serum,Product,Treatment Products,58.57,117.14,Shampoo (Volume),Regular,
Cust0074,Item0009,1,2023-08-24,Hair Treatment (Keratin),Service,Treatment,63.49,63.49,Waxing (Bikini),Occasional,Emp10
Cust0131,Item0015,1,2023-05-28,Hair Extensions (Removal),Service,Styling,112.23,112.23,Hair Treatment (Deep Conditioning),Occasional,Emp07
Cust0347,Item0003,1,2023-08-15,Haircut (Children's),Service,Haircut,38.64,38.64,Hair Treatment (Keratin),Regular,Emp08
Cust0484,Item0019,1,2023-06-03,Waxing (Legs),Service,Waxing,16.72,16.72,Haircut (Women's),New,Emp01
Cust0328,Item0029,2,2023-06-04,Hair Spray,Product,Styling Products,24.48,48.96,Hair Mask,Regular,
Cust0102,Item0036,1,2023-05-02,Face Wash,Product,Skincare,18.7,18.7,Texturizing Spray,Occasional,
Cust0196,Item0019,1,2023-06-01,Waxing (Legs),Service,Waxing,11.39,11.39,Relaxer,New,Emp07
Cust0359,Item0013,1,2023-05-21,Relaxer,Service,Styling,48.7,48.7,Relaxer,Occasional,Emp09
Cust0005,Item0002,1,2023-11-07,Haircut (Men's),Service,Haircut,36.86,36.86,Relaxer,Occasional,Emp04
Cust0382,Item0010,1,2023-04-28,Hair Styling (Updo),Service,Styling,148.18,148.18,Hair Extensions (Installation),Occasional,Emp04
Cust0311,Item0028,3,2023-04-08,Hair Serum,Product,Treatment Products,23.69,71.07000000000001,Hair Spray,Regular,
Cust0318,Item0005,1,2023-11-18,Hair Coloring (Roots),Service,Coloring,187.5,187.5,Balayage,Occasional,Emp06
Cust0050,Item0022,2,2023-08-14,Shampoo (Moisturizing),Product,Shampoo,35.55,71.1,Face Wash,Regular,
Cust0018,Item0005,1,2023-02-16,Hair Coloring (Roots),Service,Coloring,174.14,174.14,Waxing (Legs),Occasional,Emp04
Cust0466,Item0014,1,2023-03-31,Hair Extensions (Installation),Service,Styling,67.63,67.63,Hair Extensions (Installation),Occasional,Emp10
Cust0103,Item0018,1,2023-07-07,Waxing (Eyebrows),Service,Waxing,49.84,49.84,Hair Coloring (Roots),New,Emp02
Cust0272,Item0009,1,2023-03-26,Hair Treatment (Keratin),Service,Treatment,74.76,74.76,Waxing (Eyebrows),New,Emp01
Cust0132,Item0036,2,2023-06-23,Face Wash,Product,Skincare,69.64,139.28,Sunscreen,Occasional,
Cust0412,Item0003,1,2023-03-14,Haircut (Children's),Service,Haircut,20.37,20.37,Highlights,New,Emp02
Cust0387,Item0033,3,2023-07-07,Heat Protectant Spray,Product,Styling Products,42.13,126.39000000000001,Makeup Remover,Occasional,
Cust0047,Item0021,2,2023-10-02,Shampoo (Volume),Product,Shampoo,26.11,52.22,Styling Gel,New,
Cust0064,Item0009,1,2023-10-27,Hair Treatment (Keratin),Service,Treatment,37.58,37.58,Waxing (Bikini),Regular,Emp07
Cust0196,Item0032,1,2023-12-12,Dry Shampoo,Product,Shampoo,27.66,27.66,Heat Protectant Spray,New,
Cust0120,Item0020,1,2023-10-15,Waxing (Bikini),Service,Waxing,59.1,59.1,Hair Coloring (Full),New,Emp02
Cust0168,Item0028,3,2023-02-02,Hair Serum,Product,Treatment Products,39.25,117.75,Shampoo (Moisturizing),Occasional,
Cust0326,Item0030,3,2023-07-29,Styling Gel,Product,Styling,29.78,89.34,Hair Spray,New,
Cust0060,Item0002,1,2023-06-05,Haircut (Men's),Service,Haircut,53.53,53.53,Haircut (Children's),Occasional,Emp03
Cust0253,Item0008,1,2023-10-03,Hair Treatment (Deep Conditioning),Service,Treatment,43.71,43.71,Hair Styling (Blowout),Regular,Emp06
Cust0070,Item0012,1,2023-12-10,Perm,Service,Styling,48.7,48.7,Hair Coloring (Roots),New,Emp10
Cust0487,Item0038,2,2023-10-28,Sunscreen,Product,Skincare,46.78,93.56,Toner,Regular,
Cust0381,Item0034,3,2023-02-20,Texturizing Spray,Product,Styling Products,41.47,124.41,Makeup Remover,Regular,
Cust0427,Item0014,1,2023-05-24,Hair Extensions (Installation),Service,Styling,79.42,79.42,Balayage,Occasional,Emp01
Cust0017,Item0007,1,2023-08-16,Balayage,Service,Coloring,190.3,190.3,Haircut (Women's),Occasional,Emp02
Cust0228,Item0032,1,2023-12-18,Dry Shampoo,Product,Shampoo,36.92,36.92,Moisturizer,New,
Cust0189,Item0012,1,2023-02-01,Perm,Service,Styling,142.41,142.41,Haircut (Men's),Regular,Emp07
Cust0204,Item0004,1,2023-08-21,Hair Coloring (Full),Service,Coloring,98.25,98.25,Haircut (Children's),Regular,Emp04
Cust0047,Item0020,1,2023-01-11,Waxing (Bikini),Service,Waxing,16.75,16.75,Relaxer,New,Emp10
Cust0026,Item0028,1,2023-10-17,Hair Serum,Product,Treatment Products,48.73,48.73,Shampoo (Moisturizing),Regular,
Cust0106,Item0018,1,2023-04-17,Waxing (Eyebrows),Service,Waxing,49.63,49.63,Hair Coloring (Full),New,Emp10
Cust0301,Item0008,1,2023-06-18,Hair Treatment (Deep Conditioning),Service,Treatment,89.69,89.69,Hair Extensions (Installation),Regular,Emp05
Cust0397,Item0020,1,2023-01-02,Waxing (Bikini),Service,Waxing,41.93,41.93,Haircut (Women's),Regular,Emp10
Cust0142,Item0025,1,2023-10-04,Conditioner (Moisturizing),Product,Conditioner,22.75,22.75,Conditioner (Color-Safe),Regular,
Cust0129,Item0024,3,2023-01-14,Conditioner (Volume),Product,Conditioner,14.42,43.26,Conditioner (Volume),Occasional,
Cust0068,Item0008,1,2023-10-29,Hair Treatment (Deep Conditioning),Service,Treatment,37.76,37.76,Hair Styling (Blowout),Occasional,Emp01
Cust0166,Item0009,1,2023-01-27,Hair Treatment (Keratin),Service,Treatment,41.52,41.52,Hair Styling (Blowout),Occasional,Emp02
Cust0065,Item0037,1,2023-02-02,Moisturizer,Product,Skincare,26.21,26.21,Conditioner (Moisturizing),New,
Cust0244,Item0012,1,2023-09-20,Perm,Service,Styling,67.64,67.64,Waxing (Bikini),Occasional,Emp04
Cust0304,Item0017,1,2023-04-24,Facial,Service,Facial,128.83,128.83,Hair Coloring (Roots),New,Emp04
Cust0485,Item0017,1,2023-06-04,Facial,Service,Facial,140.76,140.76,Makeup Application,Occasional,Emp04
Cust0235,Item0001,1,2023-02-01,Haircut (Women's),Service,Haircut,40.53,40.53,Waxing (Bikini),Occasional,Emp05
Cust0246,Item0034,3,2023-02-25,Texturizing Spray,Product,Styling Products,27.9,83.69999999999999,Makeup Remover,Regular,
Cust0252,Item0035,1,2023-02-11,Makeup Remover,Product,Makeup,37.86,37.86,Styling Gel,New,
Cust0165,Item0003,1,2023-03-06,Haircut (Children's),Service,Haircut,63.77,63.77,Hair Treatment (Deep Conditioning),Occasional,Emp05
Cust0141,Item0019,1,2023-10-08,Waxing (Legs),Service,Waxing,53.32,53.32,Makeup Application,Occasional,Emp04
Cust0365,Item0020,1,2023-09-29,Waxing (Bikini),Service,Waxing,36.61,36.61,Hair Extensions (Removal),Regular,Emp08
Cust0151,Item0020,1,2023-08-09,Waxing (Bikini),Service,Waxing,33.06,33.06,Haircut (Children's),Occasional,Emp07
Cust0051,Item0024,3,2023-11-30,Conditioner (Volume),Product,Conditioner,20.51,61.53,Styling Gel,Occasional,
Cust0450,Item0027,2,2023-08-20,Hair Mask,Product,Treatment Products,52.76,105.52,Styling Mousse,Regular,
Cust0455,Item0011,1,2023-08-21,Hair Styling (Blowout),Service,Styling,58.57,58.57,Hair Coloring (Roots),Regular,Emp08
Cust0205,Item0004,1,2023-06-10,Hair Coloring (Full),Service,Coloring,197.68,197.68,Hair Extensions (Installation),Occasional,Emp04
Cust0219,Item0009,1,2023-07-11,Hair Treatment (Keratin),Service,Treatment,96.36,96.36,Haircut (Men's),Occasional,Emp05
Cust0489,Item0016,1,2023-02-04,Makeup Application,Service,Makeup,62.24,62.24,Hair Styling (Blowout),Regular,Emp09
Cust0047,Item0023,2,2023-02-19,Shampoo (Color-Safe),Product,Shampoo,13.84,27.68,Styling Gel,New,
Cust0382,Item0025,3,2023-01-31,Conditioner (Moisturizing),Product,Conditioner,30.15,90.44999999999999,Makeup Remover,Occasional,
Cust0301,Item0038,2,2023-12-10,Sunscreen,Product,Skincare,53.21,106.42,Shampoo (Moisturizing),Regular,
Cust0063,Item0014,1,2023-01-27,Hair Extensions (Installation),Service,Styling,65.58,65.58,Hair Extensions (Installation),New,Emp02
Cust0496,Item0010,1,2023-06-30,Hair Styling (Updo),Service,Styling,75.67,75.67,Hair Styling (Blowout),Occasional,Emp05
Cust0054,Item0007,1,2023-03-21,Balayage,Service,Coloring,95.45,95.45,Hair Coloring (Roots),Occasional,Emp01
Cust0337,Item0004,1,2023-06-29,Hair Coloring (Full),Service,Coloring,171.57,171.57,Hair Extensions (Installation),New,Emp10
Cust0433,Item0004,1,2023-05-23,Hair Coloring (Full),Service,Coloring,197.19,197.19,Highlights,Occasional,Emp09
Cust0294,Item0014,1,2023-10-15,Hair Extensions (Installation),Service,Styling,69.52,69.52,Makeup Application,Regular,Emp05
Cust0499,Item0038,1,2023-11-08,Sunscreen,Product,Skincare,16.73,16.73,Shampoo (Color-Safe),Regular,
Cust0476,Item0009,1,2023-01-15,Hair Treatment (Keratin),Service,Treatment,96.12,96.12,Hair Styling (Updo),Regular,Emp02
Cust0093,Item0010,1,2023-06-23,Hair Styling (Updo),Service,Styling,67.99,67.99,Hair Coloring (Full),Regular,Emp01
Cust0180,Item0005,1,2023-10-17,Hair Coloring (Roots),Service,Coloring,151.39,151.39,Perm,Regular,Emp02
Cust0337,Item0005,1,2023-11-21,Hair Coloring (Roots),Service,Coloring,99.93,99.93,Hair Extensions (Installation),New,Emp07
Cust0498,Item0017,1,2023-04-21,Facial,Service,Facial,107.38,107.38,Waxing (Legs),Regular,Emp08
Cust0193,Item0011,1,2023-03-22,Hair Styling (Blowout),Service,Styling,121.37,121.37,Hair Treatment (Deep Conditioning),Regular,Emp10
Cust0190,Item0011,1,2023-10-18,Hair Styling (Blowout),Service,Styling,135.69,135.69,Hair Styling (Blowout),Occasional,Emp04
Cust0306,Item0002,1,2023-03-21,Haircut (Men's),Service,Haircut,70.73,70.73,Waxing (Eyebrows),Regular,Emp01
Cust0081,Item0022,3,2023-02-11,Shampoo (Moisturizing),Product,Shampoo,12.3,36.900000000000006,Shampoo (Color-Safe),New,
Cust0140,Item0014,1,2023-09-06,Hair Extensions (Installation),Service,Styling,55.39,55.39,Hair Styling (Updo),Regular,Emp02
Cust0311,Item0009,1,2023-04-21,Hair Treatment (Keratin),Service,Treatment,43.55,43.55,Hair Styling (Updo),Regular,Emp05
Cust0387,Item0012,1,2023-08-09,Perm,Service,Styling,142.81,142.81,Hair Treatment (Deep Conditioning),Occasional,Emp09
Cust0057,Item0019,1,2023-09-07,Waxing (Legs),Service,Waxing,59.24,59.24,Highlights,Occasional,Emp02
Cust0270,Item0002,1,2023-04-23,Haircut (Men's),Service,Haircut,37.13,37.13,Waxing (Eyebrows),Regular,Emp02
Cust0203,Item0022,1,2023-04-15,Shampoo (Moisturizing),Product,Shampoo,26.12,26.12,Hair Mask,Occasional,
Cust0155,Item0025,2,2023-05-29,Conditioner (Moisturizing),Product,Conditioner,32.96,65.92,Moisturizer,Regular,
Cust0168,Item0016,1,2023-08-09,Makeup Application,Service,Makeup,101.17,101.17,Relaxer,Occasional,Emp07
Cust0090,Item0018,1,2023-12-27,Waxing (Eyebrows),Service,Waxing,34.56,34.56,Waxing (Bikini),New,Emp01
Cust0118,Item0012,1,2023-02-06,Perm,Service,Styling,143.41,143.41,Hair Treatment (Deep Conditioning),Occasional,Emp05
Cust0204,Item0022,2,2023-01-10,Shampoo (Moisturizing),Product,Shampoo,32.0,64.0,Heat Protectant Spray,Regular,
Cust0236,Item0031,3,2023-08-08,Styling Mousse,Product,Styling,49.33,147.99,Conditioner (Color-Safe),New,
Cust0294,Item0014,1,2023-05-29,Hair Extensions (Installation),Service,Styling,89.58,89.58,Makeup Application,Regular,Emp10
Cust0059,Item0011,1,2023-03-29,Hair Styling (Blowout),Service,Styling,139.13,139.13,Hair Styling (Blowout),Occasional,Emp10
Cust0411,Item0035,3,2023-07-05,Makeup Remover,Product,Makeup,25.93,77.78999999999999,Conditioner (Color-Safe),Occasional,
Cust0046,Item0004,1,2023-05-05,Hair Coloring (Full),Service,Coloring,88.88,88.88,Waxing (Eyebrows),Occasional,Emp02
Cust0224,Item0017,1,2023-02-10,Facial,Service,Facial,123.16,123.16,Hair Coloring (Roots),Regular,Emp01
Cust0203,Item0031,1,2023-06-20,Styling Mousse,Product,Styling,35.8,35.8,Hair Mask,Occasional,
Cust0399,Item0017,1,2023-11-21,Facial,Service,Facial,124.28,124.28,Hair Extensions (Removal),Occasional,Emp01
Cust0059,Item0007,1,2023-06-28,Balayage,Service,Coloring,83.29,83.29,Hair Styling (Blowout),Occasional,Emp05
Cust0180,Item0025,1,2023-02-22,Conditioner (Moisturizing),Product,Conditioner,15.09,15.09,Toner,Regular,
Cust0075,Item0006,1,2023-11-05,Highlights,Service,Coloring,86.83,86.83,Hair Extensions (Removal),Regular,Emp03
Cust0079,Item0023,1,2023-11-18,Shampoo (Color-Safe),Product,Shampoo,34.98,34.98,Hair Spray,Occasional,
Cust0253,Item0019,1,2023-10-24,Waxing (Legs),Service,Waxing,36.94,36.94,Hair Styling (Blowout),Regular,Emp01
Cust0230,Item0019,1,2023-11-26,Waxing (Legs),Service,Waxing,44.25,44.25,Balayage,Regular,Emp03
Cust0326,Item0031,3,2023-06-11,Styling Mousse,Product,Styling,42.79,128.37,Hair Spray,New,
Cust0078,Item0016,1,2023-08-15,Makeup Application,Service,Makeup,112.84,112.84,Haircut (Women's),Occasional,Emp09
Cust0324,Item0009,1,2023-10-30,Hair Treatment (Keratin),Service,Treatment,54.75,54.75,Haircut (Women's),Occasional,Emp09
Cust0029,Item0003,1,2023-06-08,Haircut (Children's),Service,Haircut,20.76,20.76,Waxing (Bikini),Regular,Emp07
Cust0237,Item0002,1,2023-07-08,Haircut (Men's),Service,Haircut,52.57,52.57,Hair Treatment (Deep Conditioning),Regular,Emp07
Cust0426,Item0003,1,2023-11-11,Haircut (Children's),Service,Haircut,68.07,68.07,Hair Coloring (Roots),Regular,Emp02
Cust0305,Item0015,1,2023-10-25,Hair Extensions (Removal),Service,Styling,47.4,47.4,Hair Styling (Updo),Occasional,Emp07
Cust0284,Item0022,2,2023-10-20,Shampoo (Moisturizing),Product,Shampoo,33.52,67.04,Face Wash,New,
Cust0334,Item0020,1,2023-09-01,Waxing (Bikini),Service,Waxing,58.12,58.12,Makeup Application,Occasional,Emp09
Cust0257,Item0002,1,2023-08-19,Haircut (Men's),Service,Haircut,69.6,69.6,Hair Coloring (Roots),Regular,Emp01
Cust0053,Item0031,3,2023-02-13,Styling Mousse,Product,Styling,20.2,60.599999999999994,Conditioner (Moisturizing),New,
Cust0259,Item0002,1,2023-05-07,Haircut (Men's),Service,Haircut,62.89,62.89,Hair Styling (Blowout),Regular,Emp02
Cust0363,Item0015,1,2023-09-26,Hair Extensions (Removal),Service,Styling,61.38,61.38,Hair Coloring (Full),Regular,Emp10
Cust0268,Item0012,1,2023-07-10,Perm,Service,Styling,82.53,82.53,Haircut (Children's),Regular,Emp10
Cust0470,Item0014,1,2023-06-23,Hair Extensions (Installation),Service,Styling,149.38,149.38,Highlights,Regular,Emp01
Cust0348,Item0011,1,2023-02-03,Hair Styling (Blowout),Service,Styling,147.67,147.67,Hair Styling (Updo),Regular,Emp04
Cust0169,Item0013,1,2023-05-26,Relaxer,Service,Styling,75.75,75.75,Haircut (Women's),Occasional,Emp05
Cust0130,Item0025,2,2023-02-11,Conditioner (Moisturizing),Product,Conditioner,26.36,52.72,Styling Mousse,Occasional,
Cust0299,Item0012,1,2023-06-08,Perm,Service,Styling,131.27,131.27,Haircut (Women's),Regular,Emp03
Cust0496,Item0013,1,2023-03-08,Relaxer,Service,Styling,69.34,69.34,Hair Styling (Blowout),Occasional,Emp02
Cust0305,Item0023,2,2023-10-14,Shampoo (Color-Safe),Product,Shampoo,36.81,73.62,Sunscreen,Occasional,
Cust0193,Item0011,1,2023-03-07,Hair Styling (Blowout),Service,Styling,76.41,76.41,Hair Treatment (Deep Conditioning),Regular,Emp04
Cust0344,Item0037,1,2023-11-27,Moisturizer,Product,Skincare,27.62,27.62,Shampoo (Volume),Regular,
Cust0344,Item0012,1,2023-01-10,Perm,Service,Styling,73.61,73.61,Perm,Regular,Emp05
Cust0186,Item0007,1,2023-06-24,Balayage,Service,Coloring,65.01,65.01,Relaxer,Regular,Emp09
Cust0486,Item0027,1,2023-03-12,Hair Mask,Product,Treatment Products,56.83,56.83,Makeup Remover,Regular,
Cust0080,Item0004,1,2023-09-17,Hair Coloring (Full),Service,Coloring,158.0,158.0,Facial,Regular,Emp06
Cust0395,Item0017,1,2023-01-20,Facial,Service,Facial,120.75,120.75,Relaxer,Occasional,Emp05
Cust0339,Item0020,1,2023-03-09,Waxing (Bikini),Service,Waxing,15.19,15.19,Perm,Occasional,Emp09
